28/02/2024 11:51:43 - 0241:	 - train_loss: 0.441838:	 - test_loss: 0.590641:	 mIoU 0.5488
28/02/2024 11:52:13 - 0242:	 - train_loss: 0.452094:	 - test_loss: 0.597233:	 mIoU 0.5400
28/02/2024 11:52:44 - 0243:	 - train_loss: 0.445935:	 - test_loss: 0.591996:	 mIoU 0.5429
28/02/2024 11:53:15 - 0244:	 - train_loss: 0.455166:	 - test_loss: 0.589313:	 mIoU 0.5472
28/02/2024 11:53:45 - 0245:	 - train_loss: 0.456535:	 - test_loss: 0.592762:	 mIoU 0.5530
28/02/2024 11:54:16 - 0246:	 - train_loss: 0.447706:	 - test_loss: 0.598524:	 mIoU 0.5366
28/02/2024 11:54:47 - 0247:	 - train_loss: 0.445473:	 - test_loss: 0.595238:	 mIoU 0.5482
28/02/2024 11:55:18 - 0248:	 - train_loss: 0.449488:	 - test_loss: 0.593248:	 mIoU 0.5481
28/02/2024 11:55:48 - 0249:	 - train_loss: 0.438970:	 - test_loss: 0.590618:	 mIoU 0.5530
28/02/2024 11:56:19 - 0250:	 - train_loss: 0.428209:	 - test_loss: 0.599143:	 mIoU 0.5387
28/02/2024 11:56:50 - 0251:	 - train_loss: 0.452955:	 - test_loss: 0.594943:	 mIoU 0.5478
28/02/2024 11:57:21 - 0252:	 - train_loss: 0.443730:	 - test_loss: 0.588018:	 mIoU 0.5532
28/02/2024 11:57:51 - 0253:	 - train_loss: 0.453987:	 - test_loss: 0.593039:	 mIoU 0.5502
28/02/2024 11:58:22 - 0254:	 - train_loss: 0.441646:	 - test_loss: 0.591014:	 mIoU 0.5520
28/02/2024 11:58:53 - 0255:	 - train_loss: 0.448460:	 - test_loss: 0.594640:	 mIoU 0.5420
28/02/2024 11:59:23 - 0256:	 - train_loss: 0.443074:	 - test_loss: 0.596034:	 mIoU 0.5378
28/02/2024 11:59:54 - 0257:	 - train_loss: 0.442395:	 - test_loss: 0.582157:	 mIoU 0.5596
28/02/2024 12:00:25 - 0258:	 - train_loss: 0.455591:	 - test_loss: 0.587942:	 mIoU 0.5528
28/02/2024 12:00:56 - 0259:	 - train_loss: 0.442055:	 - test_loss: 0.588705:	 mIoU 0.5592
28/02/2024 12:01:26 - 0260:	 - train_loss: 0.443981:	 - test_loss: 0.585229:	 mIoU 0.5558
28/02/2024 12:01:57 - 0261:	 - train_loss: 0.443685:	 - test_loss: 0.592094:	 mIoU 0.5556
28/02/2024 12:02:28 - 0262:	 - train_loss: 0.443394:	 - test_loss: 0.591897:	 mIoU 0.5541
28/02/2024 12:02:58 - 0263:	 - train_loss: 0.444975:	 - test_loss: 0.585436:	 mIoU 0.5588
28/02/2024 12:03:29 - 0264:	 - train_loss: 0.454422:	 - test_loss: 0.588080:	 mIoU 0.5523
28/02/2024 12:04:00 - 0265:	 - train_loss: 0.443471:	 - test_loss: 0.589875:	 mIoU 0.5475
28/02/2024 12:04:31 - 0266:	 - train_loss: 0.445566:	 - test_loss: 0.594849:	 mIoU 0.5502
28/02/2024 12:05:01 - 0267:	 - train_loss: 0.442112:	 - test_loss: 0.588501:	 mIoU 0.5551
28/02/2024 12:05:32 - 0268:	 - train_loss: 0.432311:	 - test_loss: 0.590902:	 mIoU 0.5559
28/02/2024 12:06:03 - 0269:	 - train_loss: 0.439890:	 - test_loss: 0.589876:	 mIoU 0.5566
28/02/2024 12:06:34 - 0270:	 - train_loss: 0.448121:	 - test_loss: 0.587994:	 mIoU 0.5462
28/02/2024 12:07:04 - 0271:	 - train_loss: 0.441283:	 - test_loss: 0.592180:	 mIoU 0.5480
28/02/2024 12:07:35 - 0272:	 - train_loss: 0.447763:	 - test_loss: 0.586225:	 mIoU 0.5536
28/02/2024 12:08:06 - 0273:	 - train_loss: 0.443594:	 - test_loss: 0.594843:	 mIoU 0.5433
28/02/2024 12:08:36 - 0274:	 - train_loss: 0.436764:	 - test_loss: 0.593148:	 mIoU 0.5424
28/02/2024 12:09:07 - 0275:	 - train_loss: 0.438088:	 - test_loss: 0.586431:	 mIoU 0.5572
28/02/2024 12:09:38 - 0276:	 - train_loss: 0.440071:	 - test_loss: 0.590705:	 mIoU 0.5474
28/02/2024 12:10:09 - 0277:	 - train_loss: 0.434548:	 - test_loss: 0.591744:	 mIoU 0.5532
28/02/2024 12:10:39 - 0278:	 - train_loss: 0.439925:	 - test_loss: 0.588714:	 mIoU 0.5516
28/02/2024 12:11:10 - 0279:	 - train_loss: 0.456457:	 - test_loss: 0.589022:	 mIoU 0.5451
28/02/2024 12:11:41 - 0280:	 - train_loss: 0.447276:	 - test_loss: 0.589298:	 mIoU 0.5466
28/02/2024 12:12:12 - 0281:	 - train_loss: 0.443233:	 - test_loss: 0.587191:	 mIoU 0.5462
28/02/2024 12:12:42 - 0282:	 - train_loss: 0.444003:	 - test_loss: 0.588897:	 mIoU 0.5505
28/02/2024 12:13:13 - 0283:	 - train_loss: 0.441108:	 - test_loss: 0.585803:	 mIoU 0.5589
28/02/2024 12:13:44 - 0284:	 - train_loss: 0.434398:	 - test_loss: 0.589139:	 mIoU 0.5497
28/02/2024 12:14:14 - 0285:	 - train_loss: 0.436818:	 - test_loss: 0.587904:	 mIoU 0.5487
28/02/2024 12:14:45 - 0286:	 - train_loss: 0.445207:	 - test_loss: 0.585944:	 mIoU 0.5529
28/02/2024 12:15:16 - 0287:	 - train_loss: 0.435133:	 - test_loss: 0.592420:	 mIoU 0.5462
28/02/2024 12:15:47 - 0288:	 - train_loss: 0.442822:	 - test_loss: 0.591263:	 mIoU 0.5456
28/02/2024 12:16:17 - 0289:	 - train_loss: 0.436534:	 - test_loss: 0.588068:	 mIoU 0.5476
28/02/2024 12:16:48 - 0290:	 - train_loss: 0.442273:	 - test_loss: 0.603096:	 mIoU 0.5151
28/02/2024 12:17:19 - 0291:	 - train_loss: 0.430520:	 - test_loss: 0.586136:	 mIoU 0.5524
28/02/2024 12:17:49 - 0292:	 - train_loss: 0.445139:	 - test_loss: 0.588048:	 mIoU 0.5440
28/02/2024 12:18:20 - 0293:	 - train_loss: 0.447946:	 - test_loss: 0.586703:	 mIoU 0.5445
28/02/2024 12:18:51 - 0294:	 - train_loss: 0.437813:	 - test_loss: 0.589906:	 mIoU 0.5475
28/02/2024 12:19:22 - 0295:	 - train_loss: 0.449372:	 - test_loss: 0.585655:	 mIoU 0.5572
28/02/2024 12:19:52 - 0296:	 - train_loss: 0.436959:	 - test_loss: 0.587813:	 mIoU 0.5569
28/02/2024 12:20:23 - 0297:	 - train_loss: 0.432123:	 - test_loss: 0.590391:	 mIoU 0.5524
28/02/2024 12:20:54 - 0298:	 - train_loss: 0.450846:	 - test_loss: 0.591729:	 mIoU 0.5411
28/02/2024 12:21:25 - 0299:	 - train_loss: 0.449967:	 - test_loss: 0.596776:	 mIoU 0.5392
28/02/2024 12:21:55 - 0300:	 - train_loss: 0.432215:	 - test_loss: 0.591526:	 mIoU 0.5438
28/02/2024 12:22:26 - 0301:	 - train_loss: 0.441015:	 - test_loss: 0.586437:	 mIoU 0.5509
28/02/2024 12:22:57 - 0302:	 - train_loss: 0.438828:	 - test_loss: 0.590839:	 mIoU 0.5459
28/02/2024 12:23:28 - 0303:	 - train_loss: 0.447081:	 - test_loss: 0.590178:	 mIoU 0.5454
28/02/2024 12:23:58 - 0304:	 - train_loss: 0.439197:	 - test_loss: 0.583946:	 mIoU 0.5580
28/02/2024 12:24:29 - 0305:	 - train_loss: 0.427497:	 - test_loss: 0.582817:	 mIoU 0.5597
28/02/2024 12:25:00 - 0306:	 - train_loss: 0.442028:	 - test_loss: 0.589354:	 mIoU 0.5409
28/02/2024 12:25:30 - 0307:	 - train_loss: 0.442429:	 - test_loss: 0.589501:	 mIoU 0.5487
28/02/2024 12:26:01 - 0308:	 - train_loss: 0.426984:	 - test_loss: 0.588002:	 mIoU 0.5547
28/02/2024 12:26:32 - 0309:	 - train_loss: 0.430894:	 - test_loss: 0.587528:	 mIoU 0.5519
28/02/2024 12:27:03 - 0310:	 - train_loss: 0.430741:	 - test_loss: 0.591133:	 mIoU 0.5504
28/02/2024 12:27:34 - 0311:	 - train_loss: 0.439739:	 - test_loss: 0.591636:	 mIoU 0.5505
28/02/2024 12:28:04 - 0312:	 - train_loss: 0.439447:	 - test_loss: 0.586341:	 mIoU 0.5495
28/02/2024 12:28:35 - 0313:	 - train_loss: 0.439029:	 - test_loss: 0.590101:	 mIoU 0.5399
28/02/2024 12:29:06 - 0314:	 - train_loss: 0.445493:	 - test_loss: 0.590816:	 mIoU 0.5441
28/02/2024 12:29:37 - 0315:	 - train_loss: 0.440104:	 - test_loss: 0.590983:	 mIoU 0.5469
28/02/2024 12:30:07 - 0316:	 - train_loss: 0.444530:	 - test_loss: 0.588961:	 mIoU 0.5476
28/02/2024 12:30:38 - 0317:	 - train_loss: 0.435651:	 - test_loss: 0.590679:	 mIoU 0.5513
28/02/2024 12:31:09 - 0318:	 - train_loss: 0.445764:	 - test_loss: 0.590253:	 mIoU 0.5610
28/02/2024 12:31:40 - 0319:	 - train_loss: 0.438135:	 - test_loss: 0.589876:	 mIoU 0.5545
28/02/2024 12:32:10 - 0320:	 - train_loss: 0.434702:	 - test_loss: 0.587290:	 mIoU 0.5540
28/02/2024 12:32:41 - 0321:	 - train_loss: 0.444920:	 - test_loss: 0.586376:	 mIoU 0.5559
28/02/2024 12:33:12 - 0322:	 - train_loss: 0.428690:	 - test_loss: 0.587761:	 mIoU 0.5522
28/02/2024 12:33:43 - 0323:	 - train_loss: 0.435364:	 - test_loss: 0.588377:	 mIoU 0.5506
28/02/2024 12:34:14 - 0324:	 - train_loss: 0.435214:	 - test_loss: 0.588885:	 mIoU 0.5552
28/02/2024 12:34:44 - 0325:	 - train_loss: 0.428698:	 - test_loss: 0.583291:	 mIoU 0.5612
28/02/2024 12:35:15 - 0326:	 - train_loss: 0.438851:	 - test_loss: 0.587741:	 mIoU 0.5555
28/02/2024 12:35:46 - 0327:	 - train_loss: 0.444758:	 - test_loss: 0.589187:	 mIoU 0.5537
28/02/2024 12:36:17 - 0328:	 - train_loss: 0.433273:	 - test_loss: 0.582341:	 mIoU 0.5617
28/02/2024 12:36:47 - 0329:	 - train_loss: 0.430657:	 - test_loss: 0.597420:	 mIoU 0.5436
28/02/2024 12:37:18 - 0330:	 - train_loss: 0.444894:	 - test_loss: 0.585230:	 mIoU 0.5592
28/02/2024 12:37:49 - 0331:	 - train_loss: 0.446414:	 - test_loss: 0.592621:	 mIoU 0.5531
28/02/2024 12:38:20 - 0332:	 - train_loss: 0.433797:	 - test_loss: 0.588419:	 mIoU 0.5617
28/02/2024 12:38:51 - 0333:	 - train_loss: 0.443826:	 - test_loss: 0.596868:	 mIoU 0.5357
28/02/2024 12:39:21 - 0334:	 - train_loss: 0.439355:	 - test_loss: 0.599875:	 mIoU 0.5395
28/02/2024 12:39:52 - 0335:	 - train_loss: 0.426764:	 - test_loss: 0.586653:	 mIoU 0.5540
28/02/2024 12:40:23 - 0336:	 - train_loss: 0.442574:	 - test_loss: 0.588088:	 mIoU 0.5486
28/02/2024 12:40:54 - 0337:	 - train_loss: 0.442349:	 - test_loss: 0.585268:	 mIoU 0.5557
28/02/2024 12:41:24 - 0338:	 - train_loss: 0.430886:	 - test_loss: 0.588652:	 mIoU 0.5512
28/02/2024 12:41:55 - 0339:	 - train_loss: 0.436555:	 - test_loss: 0.588434:	 mIoU 0.5487
28/02/2024 12:42:26 - 0340:	 - train_loss: 0.443492:	 - test_loss: 0.591992:	 mIoU 0.5424
28/02/2024 12:42:57 - 0341:	 - train_loss: 0.441754:	 - test_loss: 0.593666:	 mIoU 0.5366
28/02/2024 12:43:27 - 0342:	 - train_loss: 0.435201:	 - test_loss: 0.585405:	 mIoU 0.5583
28/02/2024 12:43:58 - 0343:	 - train_loss: 0.432918:	 - test_loss: 0.581883:	 mIoU 0.5579
28/02/2024 12:44:29 - 0344:	 - train_loss: 0.428257:	 - test_loss: 0.582156:	 mIoU 0.5567
28/02/2024 12:45:00 - 0345:	 - train_loss: 0.434895:	 - test_loss: 0.591268:	 mIoU 0.5464
28/02/2024 12:45:30 - 0346:	 - train_loss: 0.440456:	 - test_loss: 0.585709:	 mIoU 0.5617
28/02/2024 12:46:01 - 0347:	 - train_loss: 0.436880:	 - test_loss: 0.585603:	 mIoU 0.5560
28/02/2024 12:46:32 - 0348:	 - train_loss: 0.432188:	 - test_loss: 0.585798:	 mIoU 0.5628
28/02/2024 12:47:03 - 0349:	 - train_loss: 0.441987:	 - test_loss: 0.600617:	 mIoU 0.5258
28/02/2024 12:47:33 - 0350:	 - train_loss: 0.440092:	 - test_loss: 0.597549:	 mIoU 0.5463
28/02/2024 12:48:04 - 0351:	 - train_loss: 0.428910:	 - test_loss: 0.597007:	 mIoU 0.5511
28/02/2024 12:48:35 - 0352:	 - train_loss: 0.429071:	 - test_loss: 0.583524:	 mIoU 0.5628
28/02/2024 12:49:06 - 0353:	 - train_loss: 0.431430:	 - test_loss: 0.585817:	 mIoU 0.5499
28/02/2024 12:49:36 - 0354:	 - train_loss: 0.437055:	 - test_loss: 0.584956:	 mIoU 0.5567
28/02/2024 12:50:07 - 0355:	 - train_loss: 0.435776:	 - test_loss: 0.590570:	 mIoU 0.5590
28/02/2024 12:50:38 - 0356:	 - train_loss: 0.433753:	 - test_loss: 0.585737:	 mIoU 0.5589
28/02/2024 12:51:08 - 0357:	 - train_loss: 0.437741:	 - test_loss: 0.595928:	 mIoU 0.5507
28/02/2024 12:51:39 - 0358:	 - train_loss: 0.442949:	 - test_loss: 0.592957:	 mIoU 0.5626
28/02/2024 12:52:10 - 0359:	 - train_loss: 0.437145:	 - test_loss: 0.595061:	 mIoU 0.5544
28/02/2024 12:52:41 - 0360:	 - train_loss: 0.426349:	 - test_loss: 0.594759:	 mIoU 0.5623
28/02/2024 12:53:11 - 0361:	 - train_loss: 0.436231:	 - test_loss: 0.582738:	 mIoU 0.5659
28/02/2024 12:53:42 - 0362:	 - train_loss: 0.434410:	 - test_loss: 0.586653:	 mIoU 0.5601
28/02/2024 12:54:13 - 0363:	 - train_loss: 0.429481:	 - test_loss: 0.594952:	 mIoU 0.5518
28/02/2024 12:54:44 - 0364:	 - train_loss: 0.441163:	 - test_loss: 0.593693:	 mIoU 0.5631
28/02/2024 12:55:14 - 0365:	 - train_loss: 0.442727:	 - test_loss: 0.590672:	 mIoU 0.5526
28/02/2024 12:55:45 - 0366:	 - train_loss: 0.457971:	 - test_loss: 0.589877:	 mIoU 0.5563
28/02/2024 12:56:16 - 0367:	 - train_loss: 0.443215:	 - test_loss: 0.596505:	 mIoU 0.5509
28/02/2024 12:56:46 - 0368:	 - train_loss: 0.432244:	 - test_loss: 0.591496:	 mIoU 0.5488
28/02/2024 12:57:17 - 0369:	 - train_loss: 0.437839:	 - test_loss: 0.590897:	 mIoU 0.5541
28/02/2024 12:57:48 - 0370:	 - train_loss: 0.428617:	 - test_loss: 0.598607:	 mIoU 0.5442
28/02/2024 12:58:19 - 0371:	 - train_loss: 0.433698:	 - test_loss: 0.586827:	 mIoU 0.5549
28/02/2024 12:58:49 - 0372:	 - train_loss: 0.430672:	 - test_loss: 0.587583:	 mIoU 0.5603
28/02/2024 12:59:20 - 0373:	 - train_loss: 0.438671:	 - test_loss: 0.586417:	 mIoU 0.5634
28/02/2024 12:59:51 - 0374:	 - train_loss: 0.435894:	 - test_loss: 0.583855:	 mIoU 0.5649
28/02/2024 13:00:22 - 0375:	 - train_loss: 0.435196:	 - test_loss: 0.585530:	 mIoU 0.5634
28/02/2024 13:00:52 - 0376:	 - train_loss: 0.435700:	 - test_loss: 0.590419:	 mIoU 0.5466
28/02/2024 13:01:23 - 0377:	 - train_loss: 0.436807:	 - test_loss: 0.586218:	 mIoU 0.5613
28/02/2024 13:01:54 - 0378:	 - train_loss: 0.426710:	 - test_loss: 0.585205:	 mIoU 0.5643
28/02/2024 13:02:25 - 0379:	 - train_loss: 0.432059:	 - test_loss: 0.585860:	 mIoU 0.5558
28/02/2024 13:02:55 - 0380:	 - train_loss: 0.424012:	 - test_loss: 0.589938:	 mIoU 0.5557
28/02/2024 13:03:26 - 0381:	 - train_loss: 0.419061:	 - test_loss: 0.583167:	 mIoU 0.5662
28/02/2024 13:03:57 - 0382:	 - train_loss: 0.444759:	 - test_loss: 0.594779:	 mIoU 0.5539
28/02/2024 13:04:27 - 0383:	 - train_loss: 0.433252:	 - test_loss: 0.588783:	 mIoU 0.5558
28/02/2024 13:04:58 - 0384:	 - train_loss: 0.432091:	 - test_loss: 0.585697:	 mIoU 0.5541
28/02/2024 13:05:29 - 0385:	 - train_loss: 0.424859:	 - test_loss: 0.586272:	 mIoU 0.5623
28/02/2024 13:06:00 - 0386:	 - train_loss: 0.443122:	 - test_loss: 0.583073:	 mIoU 0.5611
28/02/2024 13:06:30 - 0387:	 - train_loss: 0.429830:	 - test_loss: 0.583209:	 mIoU 0.5591
28/02/2024 13:07:01 - 0388:	 - train_loss: 0.437788:	 - test_loss: 0.583125:	 mIoU 0.5576
28/02/2024 13:07:32 - 0389:	 - train_loss: 0.431583:	 - test_loss: 0.584241:	 mIoU 0.5553
28/02/2024 13:08:02 - 0390:	 - train_loss: 0.428264:	 - test_loss: 0.583678:	 mIoU 0.5531
28/02/2024 13:08:33 - 0391:	 - train_loss: 0.430996:	 - test_loss: 0.582770:	 mIoU 0.5543
28/02/2024 13:09:04 - 0392:	 - train_loss: 0.428611:	 - test_loss: 0.579570:	 mIoU 0.5637
28/02/2024 13:09:35 - 0393:	 - train_loss: 0.421691:	 - test_loss: 0.585180:	 mIoU 0.5583
28/02/2024 13:10:05 - 0394:	 - train_loss: 0.428772:	 - test_loss: 0.583820:	 mIoU 0.5586
28/02/2024 13:10:36 - 0395:	 - train_loss: 0.427099:	 - test_loss: 0.587376:	 mIoU 0.5481
28/02/2024 13:11:07 - 0396:	 - train_loss: 0.447141:	 - test_loss: 0.586593:	 mIoU 0.5500
28/02/2024 13:11:38 - 0397:	 - train_loss: 0.440843:	 - test_loss: 0.580316:	 mIoU 0.5639
28/02/2024 13:12:08 - 0398:	 - train_loss: 0.436920:	 - test_loss: 0.583078:	 mIoU 0.5609
28/02/2024 13:12:39 - 0399:	 - train_loss: 0.431768:	 - test_loss: 0.582489:	 mIoU 0.5553
28/02/2024 13:13:10 - 0400:	 - train_loss: 0.422829:	 - test_loss: 0.582296:	 mIoU 0.5574
28/02/2024 13:13:41 - 0401:	 - train_loss: 0.432374:	 - test_loss: 0.579572:	 mIoU 0.5571
28/02/2024 13:14:11 - 0402:	 - train_loss: 0.427713:	 - test_loss: 0.578248:	 mIoU 0.5661
28/02/2024 13:14:42 - 0403:	 - train_loss: 0.432977:	 - test_loss: 0.580290:	 mIoU 0.5678
28/02/2024 13:15:13 - 0404:	 - train_loss: 0.417166:	 - test_loss: 0.577838:	 mIoU 0.5658
28/02/2024 13:15:44 - 0405:	 - train_loss: 0.428584:	 - test_loss: 0.585962:	 mIoU 0.5638
28/02/2024 13:16:14 - 0406:	 - train_loss: 0.419121:	 - test_loss: 0.581363:	 mIoU 0.5626
28/02/2024 13:16:45 - 0407:	 - train_loss: 0.423248:	 - test_loss: 0.583769:	 mIoU 0.5619
28/02/2024 13:17:16 - 0408:	 - train_loss: 0.437112:	 - test_loss: 0.583727:	 mIoU 0.5520
28/02/2024 13:17:47 - 0409:	 - train_loss: 0.434585:	 - test_loss: 0.583983:	 mIoU 0.5613
28/02/2024 13:18:17 - 0410:	 - train_loss: 0.431223:	 - test_loss: 0.587018:	 mIoU 0.5570
28/02/2024 13:18:48 - 0411:	 - train_loss: 0.428005:	 - test_loss: 0.588971:	 mIoU 0.5494
28/02/2024 13:19:19 - 0412:	 - train_loss: 0.424777:	 - test_loss: 0.584955:	 mIoU 0.5578
28/02/2024 13:19:50 - 0413:	 - train_loss: 0.420401:	 - test_loss: 0.586106:	 mIoU 0.5573
28/02/2024 13:20:20 - 0414:	 - train_loss: 0.429192:	 - test_loss: 0.589222:	 mIoU 0.5604
28/02/2024 13:20:51 - 0415:	 - train_loss: 0.420991:	 - test_loss: 0.585640:	 mIoU 0.5575
28/02/2024 13:21:22 - 0416:	 - train_loss: 0.428992:	 - test_loss: 0.588257:	 mIoU 0.5569
28/02/2024 13:21:52 - 0417:	 - train_loss: 0.429445:	 - test_loss: 0.600635:	 mIoU 0.5631
28/02/2024 13:22:23 - 0418:	 - train_loss: 0.420735:	 - test_loss: 0.587599:	 mIoU 0.5542
28/02/2024 13:22:54 - 0419:	 - train_loss: 0.439324:	 - test_loss: 0.577035:	 mIoU 0.5572
28/02/2024 13:23:25 - 0420:	 - train_loss: 0.432655:	 - test_loss: 0.574768:	 mIoU 0.5563
28/02/2024 13:23:55 - 0421:	 - train_loss: 0.446378:	 - test_loss: 0.579053:	 mIoU 0.5519
28/02/2024 13:24:26 - 0422:	 - train_loss: 0.424221:	 - test_loss: 0.575064:	 mIoU 0.5590
28/02/2024 13:24:57 - 0423:	 - train_loss: 0.429169:	 - test_loss: 0.581689:	 mIoU 0.5496
28/02/2024 13:25:28 - 0424:	 - train_loss: 0.437684:	 - test_loss: 0.578101:	 mIoU 0.5554
28/02/2024 13:25:58 - 0425:	 - train_loss: 0.453497:	 - test_loss: 0.589522:	 mIoU 0.5530
28/02/2024 13:26:29 - 0426:	 - train_loss: 0.435729:	 - test_loss: 0.582629:	 mIoU 0.5529
28/02/2024 13:27:00 - 0427:	 - train_loss: 0.432230:	 - test_loss: 0.587518:	 mIoU 0.5435
28/02/2024 13:27:31 - 0428:	 - train_loss: 0.437277:	 - test_loss: 0.582120:	 mIoU 0.5587
28/02/2024 13:28:01 - 0429:	 - train_loss: 0.428587:	 - test_loss: 0.580512:	 mIoU 0.5666
28/02/2024 13:28:32 - 0430:	 - train_loss: 0.429170:	 - test_loss: 0.580668:	 mIoU 0.5647
28/02/2024 13:29:03 - 0431:	 - train_loss: 0.427389:	 - test_loss: 0.578616:	 mIoU 0.5567
28/02/2024 13:29:34 - 0432:	 - train_loss: 0.441343:	 - test_loss: 0.584569:	 mIoU 0.5571
28/02/2024 13:30:04 - 0433:	 - train_loss: 0.426086:	 - test_loss: 0.587559:	 mIoU 0.5486
28/02/2024 13:30:35 - 0434:	 - train_loss: 0.439756:	 - test_loss: 0.586962:	 mIoU 0.5532
28/02/2024 13:31:06 - 0435:	 - train_loss: 0.419476:	 - test_loss: 0.583507:	 mIoU 0.5534
28/02/2024 13:31:36 - 0436:	 - train_loss: 0.424871:	 - test_loss: 0.583712:	 mIoU 0.5627
28/02/2024 13:32:07 - 0437:	 - train_loss: 0.432606:	 - test_loss: 0.581320:	 mIoU 0.5617
28/02/2024 13:32:38 - 0438:	 - train_loss: 0.424797:	 - test_loss: 0.583042:	 mIoU 0.5475
28/02/2024 13:33:09 - 0439:	 - train_loss: 0.431145:	 - test_loss: 0.579166:	 mIoU 0.5508
28/02/2024 13:33:39 - 0440:	 - train_loss: 0.428292:	 - test_loss: 0.592896:	 mIoU 0.5244
28/02/2024 13:34:10 - 0441:	 - train_loss: 0.431385:	 - test_loss: 0.585205:	 mIoU 0.5467
28/02/2024 13:34:41 - 0442:	 - train_loss: 0.430787:	 - test_loss: 0.584329:	 mIoU 0.5593
28/02/2024 13:35:12 - 0443:	 - train_loss: 0.425760:	 - test_loss: 0.577360:	 mIoU 0.5630
28/02/2024 13:35:42 - 0444:	 - train_loss: 0.426004:	 - test_loss: 0.573743:	 mIoU 0.5633
28/02/2024 13:36:13 - 0445:	 - train_loss: 0.434994:	 - test_loss: 0.582488:	 mIoU 0.5581
28/02/2024 13:36:44 - 0446:	 - train_loss: 0.424716:	 - test_loss: 0.583671:	 mIoU 0.5581
28/02/2024 13:37:15 - 0447:	 - train_loss: 0.426227:	 - test_loss: 0.582925:	 mIoU 0.5539
28/02/2024 13:37:45 - 0448:	 - train_loss: 0.424466:	 - test_loss: 0.576639:	 mIoU 0.5662
28/02/2024 13:38:16 - 0449:	 - train_loss: 0.427060:	 - test_loss: 0.584307:	 mIoU 0.5593
28/02/2024 13:38:47 - 0450:	 - train_loss: 0.423922:	 - test_loss: 0.584194:	 mIoU 0.5565
28/02/2024 13:39:17 - 0451:	 - train_loss: 0.426692:	 - test_loss: 0.586308:	 mIoU 0.5553
28/02/2024 13:39:48 - 0452:	 - train_loss: 0.422946:	 - test_loss: 0.594965:	 mIoU 0.5471
28/02/2024 13:40:19 - 0453:	 - train_loss: 0.422141:	 - test_loss: 0.598395:	 mIoU 0.5567
28/02/2024 13:40:49 - 0454:	 - train_loss: 0.427468:	 - test_loss: 0.603418:	 mIoU 0.5481
28/02/2024 13:41:20 - 0455:	 - train_loss: 0.418939:	 - test_loss: 0.618087:	 mIoU 0.5285
28/02/2024 13:41:51 - 0456:	 - train_loss: 0.430165:	 - test_loss: 0.619698:	 mIoU 0.5218
28/02/2024 13:42:22 - 0457:	 - train_loss: 0.429887:	 - test_loss: 0.592939:	 mIoU 0.5478
28/02/2024 13:42:52 - 0458:	 - train_loss: 0.438440:	 - test_loss: 0.587079:	 mIoU 0.5584
28/02/2024 13:43:23 - 0459:	 - train_loss: 0.423865:	 - test_loss: 0.599749:	 mIoU 0.5538
28/02/2024 13:43:54 - 0460:	 - train_loss: 0.429510:	 - test_loss: 0.587289:	 mIoU 0.5578
28/02/2024 13:44:25 - 0461:	 - train_loss: 0.430305:	 - test_loss: 0.580422:	 mIoU 0.5618
28/02/2024 13:44:55 - 0462:	 - train_loss: 0.428615:	 - test_loss: 0.586334:	 mIoU 0.5568
28/02/2024 13:45:26 - 0463:	 - train_loss: 0.423572:	 - test_loss: 0.581515:	 mIoU 0.5578
28/02/2024 13:45:57 - 0464:	 - train_loss: 0.426521:	 - test_loss: 0.581769:	 mIoU 0.5606
28/02/2024 13:46:28 - 0465:	 - train_loss: 0.425969:	 - test_loss: 0.589457:	 mIoU 0.5483
28/02/2024 13:46:58 - 0466:	 - train_loss: 0.426130:	 - test_loss: 0.581835:	 mIoU 0.5559
28/02/2024 13:47:29 - 0467:	 - train_loss: 0.425356:	 - test_loss: 0.575298:	 mIoU 0.5621
28/02/2024 13:48:00 - 0468:	 - train_loss: 0.428616:	 - test_loss: 0.583366:	 mIoU 0.5518
28/02/2024 13:48:31 - 0469:	 - train_loss: 0.422564:	 - test_loss: 0.581009:	 mIoU 0.5615
28/02/2024 13:49:01 - 0470:	 - train_loss: 0.429575:	 - test_loss: 0.594205:	 mIoU 0.5586
28/02/2024 13:49:32 - 0471:	 - train_loss: 0.425602:	 - test_loss: 0.584293:	 mIoU 0.5474
28/02/2024 13:50:03 - 0472:	 - train_loss: 0.429698:	 - test_loss: 0.574472:	 mIoU 0.5641
28/02/2024 13:50:33 - 0473:	 - train_loss: 0.429632:	 - test_loss: 0.581942:	 mIoU 0.5582
28/02/2024 13:51:04 - 0474:	 - train_loss: 0.426887:	 - test_loss: 0.580734:	 mIoU 0.5546
28/02/2024 13:51:35 - 0475:	 - train_loss: 0.428719:	 - test_loss: 0.586548:	 mIoU 0.5613
28/02/2024 13:52:06 - 0476:	 - train_loss: 0.424102:	 - test_loss: 0.580272:	 mIoU 0.5599
28/02/2024 13:52:36 - 0477:	 - train_loss: 0.437734:	 - test_loss: 0.582808:	 mIoU 0.5641
28/02/2024 13:53:07 - 0478:	 - train_loss: 0.416511:	 - test_loss: 0.588876:	 mIoU 0.5610
28/02/2024 13:53:38 - 0479:	 - train_loss: 0.420500:	 - test_loss: 0.609129:	 mIoU 0.5479
28/02/2024 13:54:09 - 0480:	 - train_loss: 0.422849:	 - test_loss: 0.603171:	 mIoU 0.5405
28/02/2024 13:54:39 - 0481:	 - train_loss: 0.420565:	 - test_loss: 0.589713:	 mIoU 0.5461
